"","IB_S_Pos","IB_N_Pos","IB_S_Neg","IB_N_Neg","MB_Pos","MB_Neg"
"IB_S_Pos",0.37538719597428,0.123075202683813,-0.173133911098686,-0.0174000559127761,0.682946603298854,-0.524657534246575
"IB_N_Pos",0.123075202683813,0.421328860311248,-0.0719746528748486,-0.0898611499394278,0.459770757618116,-0.438812785388128
"IB_S_Neg",-0.173133911098686,-0.0719746528748486,0.786182089274066,0.281876805516727,-0.664271736091697,1.18538812785388
"IB_N_Neg",-0.0174000559127761,-0.0898611499394278,0.281876805516727,0.431818097101854,-0.31965334078837,0.367579908675799
"MB_Pos",0.682946603298854,0.459770757618116,-0.664271736091697,-0.31965334078837,8.96393625943528,-2.72602739726027
"MB_Neg",-0.524657534246575,-0.438812785388128,1.18538812785388,0.367579908675799,-2.72602739726027,7.52511415525114
